1,"Dispone l'art. 1874 del codice civile che, se la
rendita è costituita a favore di più persone:","La parte spettante al creditore premorto si
accresce a favore degli altri, salvo patto
contrario.","La parte spettante al creditore premorto non si
accresce a favore degli altri, salvo patto
contrario.","La parte spettante al creditore premorto non si
accresce in nessun caso a favore degli altri.","La parte spettante al creditore premorto si
accresce in ogni caso a favore degli altri."
628,"A norma dell'art. 1367 del codice civile, in
quale delle seguenti ipotesi può ravvisarsi
l'applicazione del ""principio di
conservazione"", che trova speciale rilievo
come criterio da seguire nell'interpretazione
dei contratti?","Quando, nel dubbio, il contratto venga
interpretato nel senso in cui possa esplicare
un qualche effetto, anziché in quello secondo
cui non ne avrebbe alcuno.","Quando, nel dubbio, il contratto venga
interpretato nel senso della conservazione
dell'equilibrio tra prestazione e
controprestazione.","Quando, nel dubbio, si interpreti il contratto
in modo da alterare il meno possibile il
patrimonio di ciascuna delle parti, rispetto
alla sua consistenza nel momento in cui sorge
l'obbligazione.","Quando, nel dubbio, l'interpretazione data al
contratto è quella tendente a conservare i soli
effetti non patrimoniali di esso."
629,"A norma dell'art. 1186 del codice civile, in
merito alla decadenza del termine
dell'obbligazione, è corretto affermare che,
quantunque il termine sia stabilito a favore
del debitore, il creditore può esigere
immediatamente la prestazione?","Sì, se il debitore è divenuto insolvente o ha
diminuito, per fatto proprio, le garanzie che
aveva date o non ha dato le garanzie che
aveva promesse.","No, non può in alcun caso esigere la
prestazione prima della scadenza del termine.","Sì, può esigere immediatamente la
prestazione ma solo se il debitore ha
diminuito, per fatto proprio, le garanzie che
aveva date o non ha dato le garanzie che
aveva promesse.","Sì, può in ogni caso esigere la prestazione
prima della scadenza del termine."
630,"In base a quanto disposto dall'art. 2645-bis, 1°
comma, del codice civile, in materia di
trascrizione di contratti preliminari, è corretto
affermare che i contratti preliminari aventi ad
oggetto la conclusione di taluno dei contratti
di cui ai numeri 1), 2), 3) e 4) dell'art. 2643
dello stesso codice, devono essere trascritti
anche se sottoposti a condizione o relativi a
edifici da costruire o in corso di costruzione?","Sì, se risultano da atto pubblico o da scrittura
privata con sottoscrizione autentica o
accertata giudizialmente.","No, in nessun caso.","No, devono essere trascritti solo i contratti
preliminari sottoposti a condizione, ma non
quelli relativi a edifici da costruire o in corso
di costruzione.","Sì, ma solo se risultano da atto pubblico."
631,"Dispone l'art. 1264 del codice civile che la
cessione del credito ha effetto nei confronti
del debitore ceduto:","Quando questi l'ha accettata o gli sia stata
notificata.",Solo quando questi l'ha accettata.,Solo quando gli sia stata notificata.,"Dopo sessanta giorni da quando questi l'ha
accettata."
632,"I contratti enumerati dall'articolo 1350 del
codice civile:","Devono farsi per atto pubblico o per scrittura
privata.","Posso farsi anche in forma orale, con
l'assistenza di due testimoni.","Posso farsi anche in forma orale, con
l'assistenza di quattro testimoni.","Devono farsi esclusivamente per atto
pubblico."
633,"Ai sensi dell'art. 1473 del codice civile, nel
contratto di vendita è consentito alle parti di
affidare la determinazione del prezzo a un
terzo da eleggere posteriormente al contratto
stesso?",Sì.,"No, il terzo deve essere necessariamente
eletto nel contratto.","No, le parti non possono affidare la
determinazione del prezzo a un terzo.","Si, ma solo nel caso in cui la vendita abbia ad
oggetto beni fungibili."
634,"A norma dell'art. 824, 1° comma, del codice
civile, gli aerodromi e gli acquedotti che
appartengono alle province od ai comuni:","Sono tutti soggetti al regime del demanio
pubblico.","Sono tutti soggetti al regime del patrimonio
indisponibile dello Stato.","Sono soggetti al regime del demanio
pubblico, ma solo limitatamente agli
acquedotti, mentre aerodromi sono soggetti al
regime del patrimonio indisponibile.","Sono tutti soggetti al regime del patrimonio
indisponibile della Regione in cui ricadono."
635,"Per espressa previsione di cui all'art. 1961 del
codice civile, il creditore anticretico:","Ha l'obbligo, salvo patto contrario, di pagare i
tributi ed i pesi annui dell'immobile ricevuto
in anticresi.","Non ha l'obbligo, salvo patto contrario, di
pagare i tributi ed i pesi annui dell'immobile
ricevuto in anticresi.","Ha solo l'obbligo di conservare, amministrare
e coltivare il fondo da buon padre di famiglia.","Non ha in nessun caso l'obbligo di pagare i
tributi ed i pesi annui dell'immobile ricevuto
in anticresi."
636,"A norma dell'art. 1270 del codice civile, in
merito all'estinzione della delegazione, il
delegato:","Può assumere l'obbligazione o eseguire il
pagamento a favore del delegatario anche
dopo la morte o la sopravvenuta incapacità
del delegante.","È obbligato ad eseguire il pagamento a favore
del delegatario anche dopo la morte o la
sopravvenuta incapacità del delegante.","Non può assumere l'obbligazione o eseguire il
pagamento a favore del delegatario dopo la
morte del delegante.","Non può assumere l'obbligazione o eseguire il
pagamento a favore del delegatario dopo la
sopravvenuta incapacità del delegante."
637,"Secondo quanto disposto dall'art. 1108 del
codice civile, in materia di comunione, si
possono compiere gli altri atti eccedenti
l'ordinaria amministrazione, sempre che non
risultino pregiudizievoli all'interesse di alcuno
dei partecipanti:","Con deliberazione della maggioranza dei
partecipanti che rappresenti almeno due terzi
del valore complessivo della cosa comune.","Con deliberazione della maggioranza dei
partecipanti che rappresenti almeno la metà
del valore complessivo della cosa comune.","Con deliberazione della maggioranza dei
partecipanti che rappresenti almeno tre quinti
per cento del valore complessivo della cosa
comune.","Con deliberazione adottata all'unanimità di
tutti i partecipanti alla comunione."
638,"Quando il debitore e un terzo convengono, a
norma dell'art. 1273 del codice civile, che
questi assuma il debito dell'altro, e il creditore
aderisce alla convenzione, rendendo
irrevocabile la stipulazione a suo favore,
come è il debitore originario?",Accollato.,Espromesso.,Ceduto.,Delegante.
639,"In materia di servitù coattive, ai sensi dell'art.
1033 del codice civile, il proprietario è tenuto
a dare passaggio per i suoi fondi alle acque di
ogni specie che si vogliono condurre da parte
di chi ha, anche solo temporaneamente, il
diritto di utilizzarle per i bisogni della vita o
per usi agrari o industriali. Sono esenti da
questa servitù:","Le case, i cortili, i giardini e le aie ad esse
attinenti.","Le case, i cortili, i giardini ma non le aie ad
esse attinenti.","Le case, i cortili, ma non i giardini e le aie ad
esse attinenti.","I cortili, i giardini e le aie, ma non le case ad
esse attinenti."
640,"Indicare quale/i della/e seguente/i
affermazione/i non è prevista dall'articolo
1242 del codice civile: 1) la compensazione
estingue i due debiti dal giorno della loro
coesistenza; 2) il giudice non può rilevare la
compensazione d'ufficio; 3) la prescrizione
non impedisce la compensazione, se non era
compiuta quando si è verificata la coesistenza
dei due debiti; 4) la compensazione si verifica
qualunque sia il titolo dell'uno o dell'altro
debito, eccettuato il caso di credito dichiarato
impignorabile.",La n. 4.,La n. 1 e la n. 2.,La n. 3.,La n. 2.
641,"Ai sensi dell'art. 1272 del codice civile, il
terzo che, senza delegazione del debitore, ne
assume verso il creditore il debito, è obbligato
in solido col debitore originario, se il
creditore non dichiara espressamente di
liberare quest'ultimo. Come è denominato il
debitore originario?",Espromesso.,Accollato.,Ceduto.,Delegante.
642,"Ai sensi dell'art. 840 del codice civile, la
proprietà del suolo:","Di norma, si estende al sottosuolo, con tutto
ciò che vi si contiene.",Non si estende al sottosuolo.,"Si estende sempre al sottosuolo anche nel
caso in cui si tratti di miniere.","Si estende esclusivamente allo spazio
sovrastante il suolo."
643,"Ai sensi dell'art. 2916 del codice civile, nella
distribuzione della somma ricavata
dall'esecuzione:","Non si tiene conto dei privilegi per crediti
sorti dopo il pignoramento.","Si tiene conto dei privilegi per la cui efficacia
è necessaria l'iscrizione, se questa ha luogo
dopo il pignoramento.","Si tiene conto delle ipoteche, anche se
giudiziali, iscritte dopo il pignoramento.","Non si tiene conto delle ipoteche, anche se
iscritte anteriormente al pignoramento."
644,"Con riferimento al compimento della
prescrizione e al computo dei termini della
prescrizione, soccorrono rispettivamente gli
articoli 2962 e 2963 del codice civile, in base
ai quali (si individui l'affermazione corretta):","I termini di prescrizione contemplati dal
codice civile e dalle altre leggi si computano
secondo il calendario comune.","In tutti i casi contemplati dal codice civile e
dalle altre leggi, la prescrizione si verifica il
giorno seguente all'ultimo giorno del termine.","Se il termine scade in giorno festivo, è
prorogato di diritto al secondo giorno
seguente non festivo.","Si computa il giorno nel corso del quale cade
il momento iniziale del termine e la
prescrizione si verifica con lo spirare
dell'ultimo istante del giorno finale."
645,"A norma dell'art. 1272 del codice civile, il
terzo che, senza delegazione del debitore, ne
assume verso il creditore il debito, è obbligato
in solido col debitore originario, se il
creditore non dichiara espressamente di
liberare quest'ultimo. Come è denominato il
terzo che, senza delegazione del debitore, se
ne assume il debito?",Espromittente.,Delegatario.,Espromesso.,Accollante.
646,"Ai sensi dell'art. 2791 del codice civile, se è
data in pegno una cosa fruttifera, il creditore:","Salvo patto contrario, ha la facoltà di fare
suoi i frutti imputandoli prima alle spese e
agli interessi e poi al capitale.","Salvo patto contrario, ha la facoltà di far suoi
i frutti imputandoli prima al capitale e poi agli
interessi e alle spese.","Il creditore deve sempre ripetere i frutti,
essendo escluso ogni patto contrario.","Il creditore, salvo patto contrario, non ha la
facoltà di fare suoi i frutti."
647,"Ai sensi dell'ultimo comma dell'art. 1396 del
codice civile, rubricato ""Modificazione ed
estinzione della procura"", le cause di
estinzione del potere di rappresentanza
conferito dall'interessato diverse dalla revoca:","Non sono opponibili ai terzi che le hanno
senza colpa ignorate.",Sono sempre opponibili ai terzi.,Non sono mai opponibili ai terzi.,"Non sono opponibili ai terzi che le hanno
colposamente ignorate."
648,"Dispone l'art. 1225 del codice civile che se
l'inadempimento o il ritardo non dipende da
dolo del debitore, il risarcimento:","É limitato al danno che poteva prevedersi nel
tempo in cui è sorta l'obbligazione.","É limitato alla liquidazione del danno offerta
dal debitore che risponda a criteri di equità da
valutarsi secondo la media dei risarcimenti
liquidati con riferimento a eventi analoghi.","É comunque dovuto, senza alcuna limitazione
e con riferimento al danno effettivamente
sofferto dal creditore.","É limitato al danno che poteva prevedersi nel
tempo in cui è sorta l'obbligazione diminuito
della metà."
649,"Ai sensi dell'art. 1189 del codice civile, il
debitore che esegue il pagamento a chi appare
legittimato a riceverlo in base a circostanze
univoche, è liberato?","Sì, se prova di essere stato in buona fede.","No, mai.","Sì, sempre.","No, solo nelle specifiche fattispecie
tassativamente indicate dallo stesso art. 1189."
650,"Il contratto rescindibile può essere
convalidato, a norma del codice civile?","No, l'ipotesi è espressamente esclusa dall'art.
1451 del codice.","Si, l'ipotesi è prevista dall'art. 1451 del
codice.","Si, ma solo nel caso di rescissione per lesione.","Si, ma solo nel caso di rescissione per stato di
pericolo."
651,"L'art. 884 del codice civile dispone che il
comproprietario di un muro comune può
fabbricare appoggiandovi le sue costruzioni e
può immettervi travi, purché:","Le mantenga a distanza di cinque centimetri
dalla superficie opposta, salvo il diritto
dell'altro comproprietario di fare accorciare la
trave fino alla metà del muro, nel caso in cui
egli voglia collocare una trave nello stesso
luogo, aprirvi un incavo o appoggiarvi un
camino.","Le mantenga a distanza di venti centimetri
dalla superficie opposta, salvo il diritto
dell'altro comproprietario di fare accorciare la
trave fino a un quarto del muro, nel caso in
cui egli voglia collocare una trave nello stesso
luogo, aprirvi un incavo o appoggiarvi un
camino.","Le mantenga a distanza di trenta centimetri
dalla superficie opposta, salvo il diritto
dell'altro comproprietario di fare accorciare la
trave fino a un quarto del muro, nel caso in
cui egli voglia collocare una trave nello stesso
luogo, aprirvi un incavo o appoggiarvi un
camino.","Le mantenga a distanza di cinquanta
centimetri dalla superficie opposta, salvo il
diritto dell'altro comproprietario di fare
accorciare la trave fino alla metà del muro,
nel caso in cui egli voglia collocare una trave
nello stesso luogo, aprirvi un incavo o
appoggiarvi un camino."
